339,6018252052,7758 S MARSHFRELD AVE,14,639/2016,639/2020,0.3545,0.311,0.23,"5,906","6,465","6,762","8,868","6,616","1,377",145,152,170,191,"3,771","6,808","43,329"
340,8937556018,7240-42 YATES,12,616/2016,616/2020,0.272,0.33,0.30,402,331,330,280,235,184,186,231,233,228,268,336,"3,254"
341,9449010034,8001 SS S MARSHFRELD,15,631/2016,631/2020,0.4467,0.422,0.30,"1,571","1,610","1,653","1,508","1,187","1,042","1,033","1,022",909,"1,026","1,271","1,545","16,010"
342,8937705030,7400 SS S YATES BLVD,12,616/2016,616/2020,0.4146,0.496,0.38,828,805,466,278,254,228,243,249,242,260,291,578,"4,721"
343,9449006085,8057 SS S MARSHFRELD AVE,12,631/2016,631/2020,0.4381,0.455,0.42,446,414,481,451,435,392,397,423,402,424,415,438,"5,117"
344,8952505010,7409 13 S YATES BD,12,616/2016,616/2020,0.5976,0.592,0.61,"1,036",670,874,"1,125","1,155",820,664,624,677,987,"1,122","1,308","11,062"
345,9449118381,8105 SS S YATES BLVD,15,631/2016,631/2020,0.2912,0.039,0.06,264,211,364,312,190,97,104,108,124,231,295,252,"2,862"
346,9528640010,7549 SS S YATES BLVD,13,617/2016,617/2020,0.160,0.66,1.04,"1,189",777,792,827,957,930,"1,041","1,102","1,096","1,044","1,124","1,393","12,270"
347,9449774024,8149 S S S MARSHFRELD,15,631/2016,631/2020,0.5495,0.035,0.05,107,110,129,117,103,80,102,112,84,91,105,125,"1,247"
348,9529178037,7701 S YATES BLVD H,13,617/2016,617/2020,0.2396,0.272,0.30,211,195,198,199,225,225,213,214,219,229,212,206,"2,548"
349,9449277039,8233 S MARSHFRELD AVE,15,631/2016,631/2020,0.3345,0.262,0.30,239,208,299,247,239,200,212,225,213,206,211,215,"2,802"
350,9528022067,7801-11 S YATES BLVD,13,617/2016,617/2020,0.939,0.888,0.89,"1,762","1,842","1,719","1,479","1,105",731,702,730,766,"1,170","1,557","1,790","15,354"
351,0773121078,1116 W 77TH ST BLDS 1116,14,639/2016,639/2020,0.2938,0.447,0.33,323,272,267,202,228,212,228,323,302,295,344,365,"3,383"
352,4798312520,1200 N LENGNGON ST,2,53/2016,53/2020,0.3702,0.2,0.32,367,412,336,287,321,307,274,217,204,237,237,251,"3,450"
353,7760-06114,7701-03 S MAY ST,14,639/2016,639/2020,0.700,0.553,1.32,"1,567","1,434","1,574","1,419","1,174",820,620,501,466,609,"1,255","1,738","13,289"
354,5981463071,617 19 N CENTRAL AVE,6,58/2016,58/2020,0.8912,0.957,0.81,952,902,804,877,906,867,881,884,833,865,850,"10,614"
355,9410234057,8001-03S MAY,15,631/2016,631/2020,0.1019,0.065,0.10,202,189,205,181,188,174,196,210,176,162,147,"2,202"
356,5981463040,5230-04 W HARRISON ST,2,53/2016,53/2020,1.2124,0.962,1.25,871,812,814,863,864,692,721,776,720,696,678,683,"3,790"
357,7660535031,7657-59 S MORGAN ST,15,631/2016,631/2020,1.1677,0.602,0.47,"16,488","7,622","7,465","4,615","4,425",345,330,277,299,"6,416","12,891","52,837"
358,3579165042,5623 S ELLGAMETH ST,8,610/2016,610/2020,0.771,0.627,0.65,593,630,621,527,427,282,306,302,322,388,480,489,"5,368"
367,603229060,8004-12 S PALLAM ST,15,631/2016,631/2020,2.5572,2.562,2.34,"11,491","11,763","10,127","4,514","1,029",915,957,"1,123","1,114","1,204","6,851","12,511","63,608"
368,7668420047,5600 S WOLCOTT AVE,8,610/2016,610/2020,0.6429,0.09,0.05,153,127,117,81,58,44,51,47,43,210,228,190,"1,350"
369,7660551071,7608 S GANGANGON ST,14,639/2016,639/2020,2.1921,0.079,0.06,"2,191","2,535","2,317","1,801",813,63,71,83,62,79,"1,389","2,259","13,662"
370,0163039138,5541 S WOOD ST,8,610/2016,610/2020,1.1588,0.098,0.10,142,148,102,62,47,67,82,54,45,65,114,115,"1,022"
371,708497023,7655-59 S WOLGAMON,14,639/2016,639/2020,0.7185,0.506,0.69,"2,265","1,991","1,757","1,359",702,534,575,606,608,"1,283","2,087","2,430","16,196"
372,4887073041,4114 W WASHINGTON BLVD,8,611/2016,611/2020,0.10098,103.851,117.97,"130,940","126,391","100,690","86,300","43,818","39,775","44,339","46,232","33,205","61,228","105,932","124,987","930,835"
373,7398545037,7755 S GANGANGON,14,639/2016,639/2020,1.364,0.726,0.93,558,587,581,504,499,465,445,511,487,500,481,458,"6,164"
374,6909447058,1250 56 N KLAWAS AVE,8,610/2016,610/2020,0.2803,4.462,5.77,"12,613","11,548","13,995","12,993","1,137","2,696","2,902","2,799","2,712","2,366","7,208","11,549","89,518"
375,7346507084,7643-57 S STEMART AVE,14,639/2016,639/2020,2.1656,2.059,2.41,"2,071","2,247","2,520","2,096","1,206",952,"1,146","1,543","1,273",960,"1,491","2,031","19,658"
376,3666605039,708 W GARPHELD BLVD,6,58/2016,58/2020,0.0572,0.057,0.06,292,270,255,116,48,37,45,50,32,127,342,372,"1,985"
377,7346565078,7701 07 S STEMART AVE,14,639/2016,639/2020,1.3815,0.873,1.21,"1,978","2,117","1,750","1,435","1,012",687,654,690,697,"1,170","1,943","2,128","16,263"
378,7386195036,6022 S WOMAN AVE,9,611/2016,611/2020,0.227,0.195,0.34,908,727,577,454,325,357,338,314,293,269,849,888,"6,408"
379,9616572027,7949-51 S WINGHOFSTER,15,631/2016,631/2020,0.1831,0.155,0.17,160,184,191,178,190,155,147,139,133,140,159,167,"1,922"
380,9432696957,6101 07 S LANGLEY AVE,8,610/2016,610/2020,0.7573,1.511,1.13,"1,187",871,"1,056",971,862,766,142,737,752,992,"1,100","1,200","1,200"
381,9616521039,7651 SS S WOLGON BLVD,15,631/2016,631/2020,0.1271,0.073,0.07,213,202,257,238,225,164,126,140,151,172,164,172,"2,286"
382,9007326015,5130-35 S KING DR,6,58/2016,58/2020,1.612,0.977,1.18,"2,783","2,605","2,401","2,076","2,122","1,709","1,721","1,666","1,689","1,972","2,178","2,326","25,229"
383,7499016554,5448 W AGAMO ST BLDS,4,58/2016,58/2020,0.2943,0.315,0.33,"3,297","3,214","2,925","1,602","2,715",287,283,282,282,415,"2,027","3,794","18,776"
384,9768429017,6224-35 S KING DR,4,610/2016,610/2020,0.1841,1.337,2.00,"1,595","1,456","1,194","1,010","1,035","1,015","1,048",950,975,"1,034","1,049","1,171","13,530"
385,5981146553,423.25 N CENTRAL AVE LWET,6,58/2016,58/2020,0.7345,0.426,0.68,"1,002","1,072","1,015",908,783,835,886,967,950,927,862,964,"9,210"
386,9175135032,5300 08 MCHGAIN BD,6,58/2016,58/2020,1.2816,0.842,1.16,"2,169","1,982","1,999","1,730","1,166",768,616,758,548,591,"1,505","1,580","15,614"
387,598005025,427.29 N CENTRAL H,12,610/2016,610/2020,0.6937,0.091,0.45,827,833,244,218,211,193,214,243,249,291,"1,746","3,682","8,385"
388,9513433030,5854 58 S MCHIGAN AVE,7,58/2016,58/2020,0.6456,0.052,0.06,"1,602",932,300,45,43,40,45,623,"1,016","1,426","1,534","1,823","2,453"
402,5006335556,4834-38 W WESTERNL AVE UNI,12,610/2016,610/2020,0.9217,0.061,0.04,84,84,84,92,82,88,71,88,90,81,75,80,84
404,0292531081,308 E 147TH ST,10,610/2016,620/2020,0.6281,0.512,0.62,812,859,903,800,647,540,594,621,555,675,733,763,"2,129"
405,6907018038,11117 N LARLOR AVE,6,58/2016,58/2020,0.8405,0.897,1.00,"10,874","10,756","7,846","6,851",311,420,463,474,414,572,"3,342","6,841","50,006"
406,4986403556,102 S 17TH AVE,11,610/2016,610/2020,0.6253,0.312,0.00,"5,303","3,707","4,030","3,855","3,173","2,542","2,525","2,290","2,257","2,070","5,371","7,668","45,192"
407,6907035550,1123 N LARLOR AVE,6,58/2016,58/2020,0.4258,0.792,0.80,"5,424","6,176","6,505","6,223",864,287,317,358,250,224,"2,066","6,134","29,501"
408,5910231069,812 S 19TH AVE BD,11,610/2016,610/2020,0.2206,0.102,0.10,262,249,257,241,164,82,87,94,122,245,297,312,"2,411"
409,6901452036,1042 N LEAHIRITON AVE,6,58/2016,58/2020,0.6583,0.641,0.63,"4,788","4,507","4,656","4,528","4,735","4,372","4,707","4,645","4,562","4,627","4,608","4,648","55,575"
410,5910203062,817 S 19TH AVE,11,610/2016,610/2020,0.4405,0.129,0.13,199,200,202,166,137,94,103,103,104,169,195,209,"1,881"
411,6901461035,1048 N LEAVIRITON AVE,12,610/2016,610/2020,0.5559,0.033,0.03,"4,600","4,462","4,696","4,566","4,452","2,452","2,557","2,253","1,272","1,355","2,695","4,582","38,994"
412,6080762078,404 S 47H AVE BD,12,610/2016,610/2020,0.2249,0.256,0.21,559,499,506,469,478,448,480,510,516,592,575,565,"6,187"
413,6907645038,1101-05 N LEGLANE AVE,6,58/2016,58/2020,0.229,0.587,0.42,"12,673","12,810","12,939","5,557",883,397,385,452,447,489,"5,525","11,477","84,044"
414,6920139042,2115 S 24TH AVE,12,610/2016,610/2020,0.7541,1.272,0.72,851,840,872,768,774,599,685,684,592,649,782,790,"8,888"
415,6920166061,1145 N LEAVIRITON AVE,12,610/2016,610/2020,0.9316,0.496,0.60,"7,640","8,025","8,525","7,556","6,206",575,247,244,249,255,"3,654","8,292","47,972"
416,6920186041,2125 N 4TH AVE,12,610/2016,610/2020,0.6503,0.569,0.61,864,797,843,972,696,625,681,748,659,624,756,773,"9,035",617
417,5957534061,701-03 N LOTUL BLDS,6,58/2016,58/2020,0.4033,0.557,0.39,"8,885","7,147","6,863","6,139","2,507",512,294,384,392,434,"2,703","5,851","40,103"
418,6920283063,2109 S 5TH AVE,12,610/2016,610/2020,0.0584,0.023,0.03,254,185,227,228,219,202,242,242,206,219,225,256,"2,706"
419,7102313111,4823 MONROE,4,58/2016,58/2020,2.777,2.569,2.84,"3,133","2,932","2,120","2,870","2,146","1,851","1,986","1,786","1,750","2,432","2,876","3,043","29,970"
420,6164660082,2110 S 5TH AVE,12,610/2016,610/2020,0.3744,1.68,2.46,1.810,"2,335","2,248","2,279","1,262","1,183","1,351","1,352","1,017",928,927,"1,137","17,878"
421,6920185078,404 S 47H AVE BD,12,610/2016,610/2020,0.2249,0.256,0.21,559,499,506,499,478,448,480,510,516,592,575,565,"6,187"
422,6920190034,379 FOREDT BLVD,5,57/2016,57/2020,0.1838,0.1838,0.00,157,105,16,2,2,2,2,2,2,2,2,2,2,2,2
423,700770034,1606 N MONTOA AVE,9,610/2016,610/2020,610/2020,0.354,0.054,5.23,"8,287","6,000","6,353","5,686","5,163","3,886","3,592","3,702","4,007","5,315","5,759","6,027","61,970"
424,0211155127,22 HENLOCK ST PNG LITES,5,57/2016,57/2020,0.1838,0.1838,0.00,255,189,184,169,158,165,141,151,166,197,227,222,244,"2,323"
425,700466072,5024-28 M GLERCY BD,4,58/2016,58/2020,5.2936,0.783,0.72,"3,135","3,121","3,241","3,144","2,200","1,223",439,412,574,758,"2,619","4,469","25,662"
426,0825732065,97 HENLOCK ST LITE,5,57/2016,57/2020,0.1838,0.0512,0.025,35,25,25,24,22,21,19,25,21,24,28,25,22,297
427,7156074537,832 N LONG AVE UNT H,6,58/2016,58/2020,0.28,0.485,0.36,511,439,433,430,433,315,283,282,279,308,296,319,"4,327"
