74,8510204638,6200.64 S RULWARLE L ST,9,8/13/2016,8/13/2020,1.0112,0.84,0.49,720,664,561,405,339,301,318,321,348,391,495,583,5.447
75,1822211046,1125 W UTTIH ST BD,10,8/14/2016,8/14/2020,1.2049,1.2049,0.45,605,608,548,327,292,252,239,242,242,306,432,544,5.345
76,262093518,6400.92 S RULWARLE L H,10,8/14/2016,8/14/2020,0.3098,0.229,0.25,484,398,357,335,341,306,313,318,301,354,305,293,4.096
77,1708537036,14100 S TRACC AVE,10,8/14/2016,8/14/2020,0.1908,0.389,0.39,339,346,376,378,358,228,282,310,288,313,330,347,3.894
78,8342637083,6238.44 S RICOTENN AVE BLD,9,8/13/2016,8/13/2020,0.7029,0.997,0.90,651,589,613,621,655,593,624,635,645,655,615,641,7.570
79,1712620048,101 MEMORIA L SN,11,8/16/2016,8/16/2020,0.5592,0.316,0.10,191,179,171,156,115,111,126,147,160,155,186,200,1.895
80,8762248080,6210 S WHIPPLE ST I,9,8/13/2016,8/13/2020,1.5521,1.765,1.74,762,597,598,792,919,829,"1,006","1,158","1,046",925,950,981,10.636
81,1893253071,308 ELDABETH ST,12,8/16/2016,8/16/2020,0.1456,0.146,0.10,259,240,247,219,191,133,133,145,150,267,304,301,2.587
82,12927 S-DESID,12507 S-DESID,8,8/13/2016,8/16/2020,0.213,0.358,0.25,553,532,429,365,347,271,407,444,454,505,524,458,5.330
83,2588026540,805 E DREXIS.. SQ,11,8/23/2016,8/23/2020,0.4067,0.371,0.34,191,151,162,158,147,146,154,172,178,193,187,200,2.053
84,3811575553,2618 N-LARAME AVE BD,12,8/16/2016,8/16/2020,0.2745,0.202,0.21,329,281,293,295,264,237,237,239,219,257,250,294,3.223
85,3980009098,391 FORDST BLV D,5,8/7/2016,8/7/2020,0,0.32257502,0.00,196,173,169,147,137,123,131,145,145,24,21,22,1.433
86,3911887644,2618 N-LARAME AVE BD,12,8/16/2016,8/16/2020,0.6194,1.028,1.02,67,9,14,9,21,150,272,297,168,77,54,103,1.205
87,3422020043,310 NMEMARO AVE BLDG,11,8/15/2016,8/15/2020,0.5231,0.5231,0.59,533,494,479,441,489,419,424,460,442,510,516,517,5.726
88,3907204031,1633 HARMON AVE,12,8/16/2016,8/16/2020,0.5479,0.05,0.05,62,59,63,63,61,47,58,62,52,66,68,67
89,3881078078,2618 N-LARAME AVE,20,8/26/2016,8/26/2020,1.13,0.622,0.61,"1,254",960,"1,079","1,098","1,021",887,868,976,896,950,931,"1,192",12.227
90,3222446129,12-18 N-LECLARIE AVE,4,8/6/2016,8/6/2020,0.6249,2.626,3.08,"3,970","3,853","3,612","3,449","3,540",902,918,933,894,"2,248","2,760","2,933",28.113
91,3709449358,1685 S7ATE ST PN,12,8/16/2016,8/16/2020,0.8929,0.358,0.37,872,725,753,743,639,485,505,511,461,606,630,722,7.849
92,3222594080,107-13 N-LARAME AVE,5,8/7/2016,8/7/2020,1.0774,1.0774,0.90,"1,612","1,441",852,707,758,661,670,517,418,475,947,"1,885",10.941
93,3769278559,5658 S-PILONA,7,8/6/2016,8/6/2020,0.1417,0.556,0.06,150,146,103,111,111,92,72,62,62,73,89,1.132
94,3307150187,5511 W COPICONAN PL,10,8/14/2016,8/14/2020,0.3347,0.3347,0.00,27,41,52,46,34,10,2,2,2,2,2,2,221
95,1027163538,5800 S-ARTESIAN AVE UNIT BI,6,8/10/2016,8/10/2020,0.367,0.16,0.16,683,"1,105","1,714",866,360,219,256,269,296,374,533,612,7.327
96,5307484041,50-62 N-LARAME AVE,4,8/6/2016,8/6/2020,1.3187,1.3187,0.52,375,426,359,843,206,208,103,239,253,293,436,749,4.490
97,104 509301037,7358 S-BLACKSTONIC AVE,12,8/16/2016,8/16/2020,0.3403,0.411,0.41,418,327,352,326,292,241,298,318,274,358,355,388,3.857
98,5476236641,5509-17 WASHINGTON BD,10,8/14/2016,8/14/2020,26.3592,11.077,11.64,"10,559","13,642","14,296","9,222","5,791","5,335","8,036","6,237","5,027","4,528","4,181","4,367",89.219
99,5409405547,6854 W E.CALLARET AVE,11,8/15/2016,8/15/2020,1.4235,1.786,1.54,"4,939","3,969","3,448","2,766","2,889","1,151",818,749,667,550,"1,803","4,512",27.162
100,5475755040,W COPICONAN PL,10,8/14/2016,8/14/2020,0.7082,1.7082,0.76,"1,152","1,188","1,026",894,953,702,715,798,764,918,"1,131","1,030",11.269
101,5558200049,345-99 S-TOKE ST,11,8/17/2016,8/17/2020,0.3042,0.313,0.66,244,187,167,147,190,239,304,265,280,301,293,300,2.817
102,5558032026,330-44 N-PWE,5,8/7/2016,8/7/2020,2.9029,1.271,1.42,"3,609","3,015","2,028","1,660","1,149","1,525","1,063",806,803,"1,455","1,822","1,710",20.847
103,5285190026,7356-58 S-SOINTJASITED AVE,12,8/16/2016,8/16/2020,0.3785,0.456,0.46,"3,545","5,350","5,381","3,469","3,461",672,591,346,432,"1,188","2,689","3,354",28.408
104,5638311039,721 S-ST-LOUIS AVE,2,8/2/2016,8/2/2020,0.2209,1.8,2.34,"3,594","5,426","3,289","3,041","2,667","2,142","1,295","1,164","1,162","1,685","2,315","3,160",28.940
105,5051034074,"729 N-COFFINA.. AVE, BLDG",1,8/1/2016,8/1/2020,0.4456,0.509,0.55,117,593,613,575,589,495,493,546,513,588,655,669,7.347
106,5607694558,7057 W E-PHINOLTON AVE,11,8/15/2016,8/15/2020,0.4336,0.297,0.27,547,476,464,423,388,334,358,425,412,492,485,505,5.288
107,5051405020,"2157-57 S-CENTINA, PARA UN",1,8/1/2016,8/1/2020,0.2653,0.173,0.18,844,594,220,195,318,292,119,129,125,146,167,284,3.433
108,5036354035,7400-02 PHECEEL,1,8/16/2016,8/16/2020,0.6201,0.741,0.86,"1,009",830,885,800,712,602,687,669,626,752,786,"1,004",9.432
109,6069905036,702-10 N-MALLER AVE,6,8/6/2016,8/6/2020,0.156,0.163,0.17,173,140,150,137,139,122,128,126,123,131,139,148,1.856
110,5071225531,7049 S3 ST-LAMRONZ AVE,11,8/15/2016,8/15/2020,0.18,0.152,0.17,"1,344","1,429","1,446","1,195","1,265",273,300,287,293,318,425,"1,518",11.162
111,5060708085,5749-51 W CHICAIGO AVE,6,8/6/2016,8/6/2020,0.2831,0.029,0.03,430,323,286,241,102,51,87,90,74,85,211,298,2.277
112,5663087134,7055-57 S-ST-LARARONZE AVE,11,8/15/2016,8/15/2020,0.222,0.319,0.29,"3,428","5,628","6,108","5,109","4,203","1,215",288,279,356,331,"1,832","2,538",31.261
113,6065190035,751-53 N-MENAPO AVE,6,8/6/2016,8/6/2020,0.1298,0.213,0.21,456,398,366,291,193,173,168,186,168,182,274,278,3.133
114,5364048584,6618 S-ARAAGH AVE UNIT H,10,8/14/2016,8/14/2020,0.5321,0.016,0.02,206,176,187,170,146,75,84,52,50,136,169,183,1.611
115,6080259049,404 SOACOL ST,12,8/16/2016,8/16/2020,0.8363,0.508,0.51,987,"1,024",923,702,563,390,455,484,451,502,801,948,8.229
116,648096668,3501-06 W-ADAMS ST,3,8/2/2016,8/2/2020,0.4481,7.905,7.09,"26,832","26,261","26,776","14,727","4,635","4,366","4,415","4,260","2,467","1,774","9,795","27,855",154.164
117,6471403555,2150-06 S-KLDAME H,1,8/1/2016,8/1/2020,0.1899,0.126,0.13,580,514,498,392,194,132,129,144,158,257,448,617,4.103
118,5477054108,3600-12 W-FRIMALAALS,6,8/6/2016,8/6/2020,3.9792,2.519,2.99,"3,488","3,188","2,695","2,448","1,886","1,355","1,459","1,360","1,326","1,416","1,637","1,953",24.152
119,6674756312,7748-55 S-EAST AND AVE UNF,11,8/20/2016,8/20/2020,0.3112,0.171,0.25,302,349,330,276,271,193,189,195,225,287,281,270,3.169
120,252965395,805 E-DREXIS.. SQ,6,8/6/2016,8/6/2020,2.1345,2.137,1.56,"4,993","5,087","4,687","2,180","1,133",917,943,980,"1,122","1,441","2,351","3,232",29.068
121,6674776022,"3501-9 AGAMES PA 9, BLDG",11,8/20/2016,8/20/2020,0.6324,0.308,0.29,478,430,323,291,278,247,243,276,318,321,371,402,3.977
122,807070632,801 E-DREXIS.. SQUARE,6,8/6/2016,8/6/2020,0.7995,1.132,0.87,"1,851","2,288","2,433","1,189",946,468,506,514,513,585,447,465,11.831
123,6730237051,1236-45 S-LAMRONZ AVE,2,8/2/2016,8/2/2020,2.186,1.522,1.70,"1,505","1,508","1,451","1,354","1,255","1,100","1,046","1,022",806,"1,120","1,441","3,217",16.926
124,8417804059,4720-28 S-DREXIS.. BLVD,5,8/7/2016,8/7/2020,2.2335,2.429,2.54,"2,003","1,834","2,027","1,867","1,721","1,437","1,719","1,832","1,786","1,862","1,851","1,751",21.727
125,4615465613,4819 W COHTEZ ST,14,8/20/2016,8/20/2020,1.5685,0.785,0.69,673,738,678,518,543,523,506,656,696,621,560,605,7.317
126,683619040,1012 S-2ND AVE,12,8/16/2016,8/16/2020,0.7095,0.69,0.83,"1,521","1,506","1,435","1,228","1,121","1,028","1,065","1,079","1,029","1,182","1,287","1,383",14.841
127,6505111016,12325-22528,5040-42 W QUMOY ST,12,8/16/2016,8/16/2020,1.8892,0.634,0.69,"1,086",949,"1,085","1,269",825,918,918,895,879,859,"1,109","1,057",11.928
128,5447707552,5401 W U-DEFINIE ST,8,8/10/2016,8/10/2020,0.5831,0.299,0.56,12.792,13.605,"5,797","11,412","8,769","5,929","4,743","2,910",765,472,"5,233","10,842",90.459
129,38561861874,715-5 S-TLOUIS AVE,2,8/2/2016,8/2/2020,0.3287,0.693,0.72,"1,138","1,179","1,318",826,361,319,286,279,245,353,715,"1,096",8.115
130,38562201885,1257 59 S-KLDAME AVE,2,8/2/2016,8/2/2020,0.1508,0.152,0.18,583,548,513,467,429,421,331,289,287,315,354,374,5.154
131,7320507521,5036-38 W QUMOY BD,4,8/6/2016,8/6/2020,0.5592,0.494,0.54,"2,262","1,851","1,861","1,849","1,080",530,933,718,508,296,"1,572","1,501",15.761
132,6569006530,"327-28 S-CENTINA, PARA AVE",3,8/2/2016,8/2/2020,0.5752,2.713,2.23,"7,370","7,178","7,196","5,286","3,389","2,831","2,185","2,121","2,388","2,650","5,198","7,256",55.875
133,7320522528,5040-42 W QUMOY ST,4,8/6/2016,8/6/2020,0.6221,0.662,0.69,"2,964","3,069","3,138","2,488",481,446,401,440,584,"1,303","1,880","1,929",19.123
134,6310292543,1248 S-FAVPOLD,2,8/2/2016,8/2/2020,0.7895,1.45,1.89,"5,828","5,477","4,778","5,358","3,818","1,619","1,162","1,074","1,109","1,127","1,671","2,696","4,487",37.847
135,7332813552,"1606 N KWATON AVE, BLDG",6,8/13/2016,8/13/2020,0,0.00403752,0.00,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
136,5723557518,819-21 S-INDIFENDEINCE BLV,2,8/2/2016,8/2/2020,0.2344,0.885,0.75,890,"1,078",481,118,200,276,415,433,314,209,242,629,545,588,259
137,7404111027,4-12 S-LEAMRADTON BD,6,8/6/2016,8/6/2020,0.1544,0.228,0.21,140,225,322,262,225,219,211,245,249,349,403,302,302,2.151,258
138,6962231065,1257 59 S-KLDAME AVE,2,8/2/2016,8/2/2020,0.1626,0.152,0.18,583,168,513,467,429,421,321,289,287,315,354,354,318,3.154
139,7404128037,16-05 S-LEAMRADTON AVE,2,8/2/2016,8/2/2020,0.694,0.8941,0.80,978,"1,024",737,556,344,300,297,317,309,354,583,825,625,6.924
140,74009295502,1800-49 S-KLDAME AVE,1,8/1/2016,8/2/2020,0.5752,0.718,1.709,2.95,"3,006","2,798","2,916","2,838","2,099","2,520",965,415,400,479,527,1.501,15.761
141,7404542650,225-28 S-DEFININC,1,8/1/2016,8/2/2020,0.6321,0.718,0.253,5.27,"1,113","1,128","1,103","7,190","2,286","3,389","2,831","2,193","2,121","2,092","2,650","5,198","7,258"
142,7305523528,5040-42 W QUMOY ST,2,8/2/2016,8/2/2020,0.1148,0.253,0.27,"1,113","1,128","1,103","1,108","1,103","1,108","2,650","2,253","2,145","2,202","2,002","2,203","3,603",38.578
143,73055935510,715-5 S-TLOUUS AVE,2,8/2/2016,8/2/2020,0.1337,0.853,4.23,5.370,"3,243","3,444","3,359","3,656","3,079","2,121","1,930","1,907","2,476","2,570","3,603","3,820",34.767
144,6310292543,12-5 S-DEFININC,2,8/2/2016,8/2/2020,0.1626,0.245,2.828,5.474,"3,358","3,656","3,618","3,188","2,183","1,820","1,610","2,255","2,220","2,424","2,350","3,570","3,620",34.767
145,7320819555,10-5 S-DEFININC,2,8/2/2016,8/2/2020,0.1626,0.245,2.828,5.474,"3,358","2,428","2,258","2,188","2,188","1,188","1,160","2,120","2,180","2,424","2,500","3,570",4.250
