161,6367220330,131921 W 947H,16,63223016,6322820,0.6055,3.109,3.18,2.608,2.708,2.867,2.855,2.405,1.718,2.185,2.398,2.157,2.278,2.634,2.922,29.555
162,7348548046,7961 S-PAATON AVE,15,6313319,6313820,1.4862,1.64,1.31,1.165,1.086,1.086,980,881,777,773,633,607,1.094,1.177,1.157,11.815
163,6364480561,8109.17 S.AWA.ANG AVE,15,6313319,6313820,5.1062,4.166,5.37,5.718,5.421,5.614,3.841,2.742,2.840,2.779,2.857,2.604,2.669,4.571,6.581,47.837
164,8937172647,724149 PHILLIPS AVE,12,6163319,6163820,5.7021,0.436,0.46,1.257,1.249,1.048,903,915,787,809,675,666,976,1.006,1.006,11.698
165,6364484969,8111 S-AWA.ANG AVE,15,6313319,6313820,4.8937,4.313,3.18,754,660,660,664,849,1.026,1.292,1.385,1.072,815,672,1.192,10.520
166,8853354059,741725 S.PHILLIPS AVE,12,6163319,6163820,0.7579,1.358,1.15,1.017,956,833,708,615,528,525,600,581,650,926,773,8.426
167,9038548517,800103 S.GAMPASTER ST,15,6313319,6313820,1.6435,0.058,0.08,2.890,3.017,2.629,1.032,144,144,153,170,138,147,1.506,2.675,14.945
168,8853478036,7440.45 S.PHILLIPS AVE,12,6163319,6163820,0.8872,1.57,1.17,790,581,645,610,601,551,620,678,652,674,649,768,7.822
169,9196567561,1216.22 W 8399.7,15,6313319,6313820,2.4129,0.604,0.46,370,302,300,414,555,382,273,289,273,300,323,354,4.135
170,9444686032,7829.31 PHILLIPS BD,13,6173319,6173820,0.5185,0.541,0.57,239,234,252,237,234,180,214,238,222,237,242,249,2.779
171,9110696534,8515.5 GARDA ST,16,6322319,6322820,0.3213,0.438,0.47,271,214,240,329,235,207,223,254,246,242,227,2.72,2.863
172,9267785042,7109.11 S. INDUELAND AVE,12,6163319,6163820,1.0131,0.906,0.84,1.491,1.305,1.224,1.124,1.085,941,976,1.136,1.250,1.459,1.416,1.452,14.859
173,9322798056,7814.5 HARMITAGE AVE,15,6313319,6313820,1.6148,1.809,1.19,9.059,4.997,5.063,3.134,1.442,755,826,1.062,1.065,4.096,5.281,5.526,38.639
174,9441172077,7110-20 S.INDUELAND AVE,12,6163319,6163820,0.6297,0.931,1.17,3.130,2.906,2.545,1.597,1.153,920,1.038,1.098,987,1.320,2.914,3.669,23.276
175,902632035,7915.19 S.HARMINFELD AVE,14,6303319,6303820,0.3943,0.311,0.23,5.906,6.465,6.762,6.668,4.616,1.377,145,152,170,191,3.771,6.808,43.329
184,8937556019,7240-42 YATES,12,6163319,6163820,0.272,0.33,0.30,402,331,330,280,235,184,184,231,233,228,268,336,3.254
