COMED,5897534061,"701 NLOTUS AVE\# 3, CHICAGO, IL 606441110",02/09/17,02/06/18,$\$ 0.04969$
COMED,5905045048,"33 HEMLOCK ST, PARK FOREST, IL 604662115",02/08/17,02/05/18,$\$ 0.04969$
COMED,5967307030,"193135 S HOMAN, CHICAGO, IL 60623",02/02/17,01/30/18,$\$ 0.04969$
COMED,5981194053,"423 N CENTRAL AVE UNIT BD, CHICAGO, IL 606441976",02/09/17,02/06/18,$\$ 0.04969$
COMED,5981208025,"427 N CENTRAL AVE UNIT EMG, <br> CHICAGO, IL 606441968",02/09/17,02/06/18,$\$ 0.04969$
COMED,5981495082,"5501 W HURON ST \# 9, CHICAGO, IL 606441145",02/09/17,02/06/18,$\$ 0.04969$
COMED,5981584048,"723 N CENTRAL AVE, CHICAGO, IL 606441167",02/09/17,02/06/18,$\$ 0.04969$
COMED,5981615057,"729 N CENTRAL AVE, BLDG, <br> CHICAGO, IL 606441133",02/09/17,02/06/18,$\$ 0.04969$
COMED,6051034074,"1807 S ST LOUIS AVE, CHICAGO, IL 606232546",02/02/17,01/30/18,$\$ 0.04969$
COMED,6080762078,"404 S 4TH AVE\# BD, MAYWOOD, IL 601535216",02/17/17,02/14/18,$\$ 0.04969$
COMED,6135440010,"3650 W 18TH ST \# 56, BLDG, CHICAGO, IL 606232547",02/02/17,01/30/18,$\$ 0.04969$
COMED,6149143024,"647 N MAYFIELD AVE\# H57, CHICAGO, IL 606441418",02/09/17,02/06/18,$\$ 0.04969$
COMED,6149316036,"5870 W LAKE ST, CHICAGO, IL 606441835",02/09/17,02/06/18,$\$ 0.04969$
COMED,6149318021,"5870 W LAKE ST, CHICAGO, IL 606441835",02/09/17,02/06/18,$\$ 0.04969$
COMED,6149486060,"5959 W MIDWAY PARK \# 69, CHICAGO, IL 606441850",02/09/17,02/06/18,$\$ 0.04969$
COMED,6191148040,"90 HEMLOCK ST, PARK FOREST, IL 604662154",02/08/17,02/05/18,$\$ 0.04969$
COMED,6233026041,"703 N AUSTIN BLVDUNIT H, CHICAGO, IL 606441002",02/09/17,02/06/18,$\$ 0.04969$
COMED,6233134039,"737 N AUSTIN BLVDUNIT H, CHICAGO, IL 606441004",02/09/17,02/06/18,$\$ 0.04969$
COMED,6233219037,"6948 W SLIFERIOR ST, BLDG, CHICAGO, IL 60644",02/09/17,02/06/18,$\$ 0.04969$
COMED,6233220030,"5952 W SLIFERIOR ST \# 58, CHICAGO, IL 606441049",02/09/17,02/06/18,$\$ 0.04969$
COMED,6303695021,"1860 S KOMENSKY AVE \# 66, CHICAGO, IL 606232850",02/02/17,01/30/18,$\$ 0.04969$
COMED,6310092049,"1245 S CALFORNA AVE\# 47, CHICAGO, IL 606081011",02/03/17,01/31/18,$\$ 0.04969$
COMED,6310282043,"1249 S FAIRFIELD AVE, CHICAGO, IL 606081027",02/03/17,01/31/18,$\$ 0.04969$
COMED,6323164036,"3318 WESTERN AVE, LITE, PARK FOREST, IL 604661806",02/08/17,02/05/18,$\$ 0.04969$
COMED,6332195049,"1400 BATAANDR, BROADVIEW, IL 601553023",02/17/17,02/14/18,$\$ 0.04969$
COMED,6480696068,"3501 W ADAMS ST \# 9, BLDG, CHICAGO, IL 606242927",02/06/17,02/01/18,$\$ 0.04969$
COMED,6674776022,"7801 S CORNELL AVE, CHICAGO, IL 606494944",02/21/17,02/19/18,$\$ 0.04969$
