COMED,8272107069,"7920 S EVANS AVE\# 26, CHICAGO, £. 606193982",02/22/17,02/20/18,$\$ 0.04969$
COMED,8333069040,"4901 S DREXEL BLVD, CHICAGO, £. 606152746",02/08/17,02/05/18,$\$ 0.04969$
COMED,8342637083,"6238 S WESTERN AVE\# 44, CHICAGO, £. 606362024",02/14/17,02/11/18,$\$ 0.04969$
COMED,8342728061,"6230 S ARTESIAN AVE\# 34, CHICAGO, £. 606291245",02/14/17,02/11/18,$\$ 0.04969$
COMED,8342745053,"6236 S ARTESIAN AVE\# 40, CHICAGO, £. 606291243",02/14/17,02/11/18,$\$ 0.04969$
COMED,8344048084,"6618 S WABASHAVEUNIT H, CHICAGO, £. 606373024",02/15/17,02/12/18,$\$ 0.04969$
COMED,8344057029,"6618 S WABASHAVE, CHICAGO, £. 606373024",02/15/17,02/12/18,$\$ 0.04969$
COMED,8347362045,"6832 S CRANDON AVE, CHICAGO, £. 606491265",02/16/17,02/13/18,$\$ 0.04969$
COMED,8417394059,"4720 S DREXEL BLVD\# 28, CHICAGO, £. 606151715",02/08/17,02/05/18,$\$ 0.04969$
COMED,8426016040,"6100 S ARTESIAN AVE\# 4, CHICAGO, £. 606291208",02/14/17,02/11/18,$\$ 0.04969$
COMED,8431603028,"6901 S MERRILL AVE\# 11, CHICAGO, £. 606491724",02/16/17,02/13/18,$\$ 0.04969$
COMED,8436029095,"7103 S ARTESIAN AVEUNIT STO02, CHICAGO, £. 606291425",02/20/17,02/15/18,$\$ 0.04969$
COMED,8436078052,"2419 W 71ST ST \# BD, CHICAGO, £. 606291433",02/20/17,02/15/18,$\$ 0.04969$
COMED,8440371057,"448 E BOTH ST \# BD, CHICAGO, £. 606193726",02/22/17,02/20/18,$\$ 0.04969$
COMED,8501347037,"5015 S CHAMPLAN AVE, CHICAGO, £. 606152510",02/08/17,02/05/18,$\$ 0.04969$
COMED,8501703017,"5046 S CHAMPLAN AVE, CHICAGO, £. 606152534",02/08/17,02/05/18,$\$ 0.04969$
COMED,8501762052,"5051 S FORRESTVILLE AVE, CHICAGO, £. 606152428",02/08/17,02/05/18,$\$ 0.04969$
COMED,8510204036,"6200 S ROCKWELL ST\# 4, CHICAGO, £. 606291630",02/14/17,02/11/18,$\$ 0.04969$
COMED,8524521031,"7924 S VERNON AVE\# 26, CHICAGO, £. 606193763",02/22/17,02/20/18,$\$ 0.04969$
COMED,8524614040,"7955 S CALUMET AVE\# 59, CHICAGO, £. 606193603",02/22/17,02/20/18,$\$ 0.04969$
COMED,8530288047,"8751 S COTTAGE GROVE AVE, CHICAGO, £. 606196986",02/24/17,02/22/18,$\$ 0.04969$
COMED,8530584035,"8806 S COTTAGE GROVE AVE UNIT H, CHICAGO, £. 606196981",02/24/17,02/22/18,$\$ 0.04969$
COMED,8585109019,"5019 S ST LAWRENCE AVE, CHICAGO, £. 606152440",02/08/17,02/05/18,$\$ 0.04969$
COMED,8585120018,"5019 S ST LAWRENCE AVE, CHICAGO, £. 606152440",02/08/17,02/05/18,$\$ 0.04969$
COMED,8599255060,"702836 CLYDE BD, CHICAGO, £. 60649",02/16/17,02/13/18,$\$ 0.04969$
COMED,8601237074,"7263 S COLES AVE, CHICAGO, £. 606492614",02/17/17,02/14/18,$\$ 0.04969$
COMED,8683233032,"6751 S JEFFERY BLVD, CHICAGO, £. 606491290",02/16/17,02/13/18,$\$ 0.04969$
