161,6367220330,131921 W 947H,16,63223016,6322820,0.6055,3.109,3.18,2.608,2.708,2.867,2.855,2.405,1.718,2.185,2.398,2.157,2.278,2.634,2.922,29.555
162,7348548046,7961 S-PAATCIN AVE,15,6313319,6313820,1.4862,1.64,1.31,1.165,1.086,1.086,980,881,777,773,633,607,1.094,1.177,1.157,11.815
163,6364480561,8109.17 S-ANA-AND AVE,15,6313319,6313820,5.1062,4.166,5.37,5.718,5.421,5.614,3.841,2.742,2.840,2.779,2.857,2.604,2.669,4.571,6.581,47.837
164,8937172647,724149 PHILLIPS AVE,12,6163319,6163820,5.7021,0.436,0.46,1.257,1.249,1.048,903,915,787,809,675,666,976,1.006,1.006,11.698
165,6364484969,8111 S-ANA-AND AVE,15,6313319,6313820,4.8937,4.313,3.18,754,660,660,664,849,1.026,1.292,1.385,1.072,815,672,1.192,10.520
166,8853354059,741725 S-PHILIPS AVE,12,6163319,6163820,1.6779,1.358,1.15,1.017,956,833,708,615,528,525,600,581,650,926,773,8.426
167,9038548517,800103 S-SAMPAYEER ST,15,6313319,6313820,1.6425,0.058,0.08,2.890,3.017,2.629,1.032,144,144,153,170,138,147,1.506,2.675,14.945
168,8853478036,744044 S-PHILLIPS AVE,12,6163319,6163820,0.8872,1.57,1.17,790,581,645,610,601,551,620,678,652,674,649,768,7.822
169,9196567561,121622 W 83951,15,6313319,6313820,2.4129,0.604,0.46,370,302,300,414,555,382,273,289,273,300,323,354,4.135
170,9444698032,782931 PHILLIPS BD,13,6173319,6173820,0.5185,0.541,0.57,239,234,252,237,234,180,214,238,222,237,242,249,2.779
171,9110699334,8515 S-SANTAYET,16,6323319,6323820,0.3213,0.438,0.44,1.271,1.214,240,329,235,207,223,254,246,242,227,2.723,2.863
172,9267785542,7109.11 S-PASSELAND AVE,12,6163319,6163820,1.0131,0.906,0.84,1.491,1.305,1.224,1.124,1.085,941,976,1.136,1.250,1.459,1.416,1.452,14.859
173,9322798556,7814 S-HERMITAGE AVE,15,6313319,6313820,1.6148,1.809,1.19,5.059,4.997,5.063,3.134,1.442,755,826,1.062,1.665,4.096,5.281,5.526,38.639
174,9441172077,7110-20 S-PASSELAND AVE,12,6163319,6163820,0.6297,0.931,1.17,3.130,2.906,2.545,1.597,1.153,920,1.038,1.098,987,1.320,2.914,3.669,23.276
175,902632035,791519 S-HERMITAGE AVE UP,15,6313319,6313820,0.3292,0.344,0.32,452,372,376,345,323,291,307,342,331,356,362,441,4.300
185,9449016534,800103 S-MARSHIP BLD,15,6313319,6313820,0.4467,0.422,0.50,1.571,1.610,1.953,1.508,1.187,1.042,1.033,1.022,906,1.029,1.271,1.545,16.010
186,8937759030,740053 S-TATES BLVD,12,6163319,6163820,0.4146,0.496,0.38,828,805,466,278,254,228,243,249,242,260,291,578,4.721
187,9048096985,805759 S-MARSHIP BLD AVE,15,6313319,6313820,0.4381,0.455,0.42,446,414,481,451,435,392,397,423,402,424,441,438,5.117
188,8853505510,740913 S-TATES BD,12,6163319,6163820,0.5876,0.592,0.61,1.036,670,874,1.125,1.155,820,664,624,677,987,1.122,1.308,11.062
189,9449416581,810054 S-MARSHIP BLD,15,6313319,6313820,0.3912,0.039,0.06,254,331,364,312,190,97,104,108,124,231,295,352,2.862
190,9528640010,754959 S-TATES BLVD,13,6173319,6173820,0.1562,0.66,1.04,1.189,777,792,827,957,930,1.041,1.102,1.096,1.044,1.124,1.393,12.270
191,9448174524,8149-51 S-MARSHIP BLD,15,6313319,6313820,0.6485,0.035,0.05,107,110,129,117,103,80,122,112,84,91,105,125,1.247
192,9528178037,7701 S-TATES BLVD H,13,6173319,6173820,0.2396,0.272,0.30,211,195,198,199,225,225,215,214,219,229,212,206,2.548
193,9448217039,8233 S-MARSHIP BLD AVE,15,6313319,6313820,0.3245,0.262,0.30,239,296,299,247,239,200,212,225,213,206,211,205,2.802
194,9528022567,7801-11 S-TATES BLVD,13,6173319,6173820,0.939,0.888,0.89,1.762,1.842,1.719,1.479,1.105,731,702,730,796,1.170,1.557,1.790,15.354
195,0172121078,1116W 777H ST BLDS 1116,14,6300319,6300820,0.2938,0.447,0.33,323,272,267,222,228,212,228,323,303,295,344,365,3.383
196,4798312520,12009 S-LXANGTON ST,2,633319,633820,0.3702,0.2,0.32,367,412,336,287,321,307,274,217,204,237,237,251,3.450
197,7760145114,7701-03 S-MAY EO,14,6300319,6300820,0.9192,1.053,1.32,1.587,1.036,1.574,1.419,1.174,820,800,501,466,609,1.255,1.738,13.289
198,5981463571,61719 S-CENTRAL AVE,6,663319,663820,0.8517,1.552,1.53,4.209,4.397,4.502,3.831,2.828,1.026,890,784,799,734,2.465,4.176,30.444
199,6112224557,8001-03S-MAY,15,6313319,631820,0.1213,0.565,0.15,202,208,205,181,188,174,196,210,176,142,147,2.202,
200,7404742540,5230-04 W-HAPROON ST,2,633319,633820,1.2124,0.962,1.25,871,812,814,863,664,692,715,776,722,692,683,681,8.790
201,7660535531,7657-59 S-MORONA ST,14,6300319,6300820,2.9571,2.305,2.50,5.728,5.385,5.732,4.857,2.896,2.056,1.841,1.860,1.892,2.453,2.985,4.554,42.624
202,5809320049,430 N-WALLER AVE BLDG,6,663319,663820,2.2559,0.681,0.41,911,854,774,647,528,453,481,522,570,693,760,743,7.936
203,7400365335,7741-42 S-NONMA_AVE,14,6300319,6300820,1.3168,1.322,1.24,843,740,765,698,684,625,676,726,670,593,707,754,8.509
204,6149316336,58709 A-LWE ST,6,663319,663820,2.9841,4.276,4.05,9.813,10.510,11.769,11.796,8.445,2.861,2.643,2.476,2.295,2.480,2.922,3.864,70.276
205,9032143960,794450 S-PALLINA,15,6313319,631820,0.7522,0.774,0.81,952,912,904,877,846,867,881,884,832,865,850,10.614
206,5897288037,600-03 N-LDRIG_AVE,6,663319,663820,1.5543,5.967,6.44,8.617,8.514,8.595,8.827,7.451,3.166,2.264,2.169,2.404,2.046,5.160,7.865,67.829
207,9448791034,7949 S-PALLINA,15,6313319,631820,0.1217,0.033,0.03,35,47,49,37,40,33,32,34,34,34,27,433,
208,5981465082,5501-09 W-HORON,6,663319,663820,0.9055,1.834,2.29,1.292,1.150,1.118,1.011,948,1.336,1.842,1.856,857,1.068,1.193,1.294,14.566
209,2903095020,8008 S-PALLINA ST,15,6313319,631820,1.1677,0.602,0.47,10.488,7.622,7.465,4.615,4.621,345,345,388,330,277,299,6.416,12.891,52.837
210,3579195542,56235 S-LLOARETH ST,8,6100319,6100820,0.771,0.627,0.65,593,630,621,527,427,282,306,302,322,388,480,489,5.368
211,6032290900,8004-12 S-PALLINA ST,15,6313319,631820,2.5572,2.562,2.34,11.451,11.763,16.127,4.514,1.029,915,957,1.123,1.114,1.204,6.951,12.311,63.608
212,7668420047,56005 S-ROLCDTT AVE,8,6100319,6100820,0.2429,0.403,0.39,0.05,153,127,117,81,58,44,51,47,43,210,228,190,1.350
213,7660551071,7608 S-SANDAROFA ST,14,6300319,6300820,2.183,0.079,0.06,2.191,2.526,2.317,1.801,813,63,71,83,62,79,1.286,2.259,13.662
214,0163034138,5541 S-WOLD ST,8,6100319,6100820,1.389,0.098,0.10,142,148,102,62,47,67,82,54,45,65,114,115,1.022
215,7668457023,7655-59 S-SANDAROFA ST,14,6300319,6300820,0.7185,0.584,0.69,2.265,1.991,1.757,1.359,93,534,702,706,608,293,2.087,2.455,16.196
216,4987073041,41149 W-MAWAGTON BLVD,8,6153319,6153820,0.10088,103.851,117.97,130.945,135.391,100.690,86.300,43.818,36.773,44.339,46.232,33.205,61.228,105.932,124.987,930.835
217,7598545037,77555 S-SANDAROFA,14,6300319,6300820,1.284,0.726,0.93,558,587,541,504,466,465,483,511,487,500,481,498,6.164
218,6909417058,125008 N-ALZARE AVE,8,6100319,6100820,0.2903,4.462,5.77,12.612,11.548,13.995,12.893,5.137,2.896,2.902,2.799,2.712,2.366,7.208,11.549,89.518
219,7340507084,7643-57 S-STERMAT AVE,14,6300319,6300820,0.1856,2.059,2.41,2.071,2.247,2.520,2.098,1.256,952,1.146,1.543,1.273,960,1.491,2.031,19.658
220,3666055039,708 W-GAPFRELD BLVD,6,663319,663820,0.0572,0.057,0.06,292,270,255,116,48,37,45,50,32,127,342,372,1.985
221,704506578,770107 S-LYSTARMAT AVE,14,663319,663820,1.3815,0.767,0.45,827,833,244,218,211,193,214,243,249,291,1.746,3.062,6.385
222,9513433030,585458 S-MO-HONA AVE,1,663319,663820,1.4763,0.767,0.79,1.824,1.865,1.757,1.537,985,665,1.020,771,1.002,808,1.324,1.728,15.245
223,598166548,723 N-23HTRAA,6,663319,663820,1.4016,1.966,2.45,5.160,4.012,4.048,3.331,2.514,2.020,1.585,1.379,1.254,1.534,1.983,1.983,31.744
224,7586327038,5901 S-MO-HONA AVE,9,6153319,6153820,1.0381,0.661,0.84,2.302,2.763,2.731,2.224,1.598,1.086,768,558,531,494,653,983,16.681
225,5702340036,4810-94 COHTEZ ST,6,663319,663820,0.7944,1.028,1.69,1.347,1.210,1.366,1.187,988,904,876,838,807,634,1.123,1.058,12.798
226,5981049555,423-25 N-CENTRAL AVE UNET,6,663319,663820,0.7345,0.395,0.426,0.15,545,458,276,270,168,111,79,96,14,118,202,199,2.639
227,7325166039,5070 W-ALMOONA BLD,4,663319,663820,0.1392,0.089,0.10,233,162,196,181,133,95,88,90,100,188,199,187,1.890
228,9684016336,603255 S-VORNON,8,6100319,6100820,0.0927,0.075,0.14,2.139,2.113,2.210,1.749,710,161,88,81,64,108,1.915,2.333,13.671
229,7325505527,5012 W-ALMOON BLD,4,663319,663820,0.1872,0.251,0.251,0.17,322,206,256,222,95,74,82,103,147,225,343,245,24.55
230,9512713042,21-63 E-GAPFRELD BLVD,4,663319,663820,0.1872,0.077,1.18,2.783,2.605,2.401,2.076,2.122,1.709,1.721,1.866,1.669,1.972,2.178,2.326,25.229
241,7320175038,501519 W-ALMOON BLVD,4,663319,663820,0.4410,0.369,0.41,574,496,495,481,406,408,338,238,286,442,424,428,4.983,4.983
242,9513726557,29-5 GAPFRELD BLVD,7,663319,663820,0.298,0.338,0.338,0.43,316,204,390,236,193,194,209,253,220,252,410,369,3.197
243,7325314035,5018 W-ALMOON BLD,4,663319,663820,0.0872,0.098,0.10,545,458,458,276,270,168,111,79,96,14,118,202,199,2.639
244,9513736554,E-GAPFRELD BLVD,6,663319,663820,0.0921,0.091,0.075,0.45,2.139,2.113,2.216,2.143,2.183,1.164,3.65,59,53,57,62,67,78,84,100,848
245,5059035547,148-50 N-ACASSI AY,12,6163319,6163820,0.0913,0.091,0.091,0.091,1.075,2.07,1.18,78,74,50,55,75,83,51,40,55,94,948
246,2650092587,5718 S-WABASIH AVE,7,663319,663820,0.0456,0.052,0.06,1.602,932,300,85,52,36,46,43,40,45,65,82,24,24,24,36.65
247,5106033556,4834-58 N-GSTERD AVE UN,12,6163319,6163820,0.0275,0.044,0.04,83,84,84,83,92,82,88,71,84,80,81,73,80,81,73,80
248,482351181,181,6163319,6163820,0.0456,0.052,0.05,0.04,0.04,0.04,4.6,8.6,4.8,6.6,4.8,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6,4.6
249,550551181,208 S-147TH ST,15,616319,6163820,0.0261,0.031,0.512,0.62,812,859,903,800,800,540,540,540,594,621,555,675,733,763,8.502
250,5927018038,11117 N-LARLER AVE,6,663319,663820,0.8405,0.867,0.935,0.935,1.059,2.845,1.85,2.55,2.55,1.93,1.85,4.7,4.7,5.1,5.2,4.8,4.8,4.8,56.095
251,7325166036,4834584545,12,616319,6163820,0.7197,0.889,0.925,0.944,0.98,2.54,2.55,2.55,1.93,1.85,1.83,1.7,1.6,1.5,1.8,1.8,1.8,1.8,2.62
252,6684016338,60322553,12,616319,6163820,0.9357,0.944,0.94,0.94,0.94,2.56,2.55,1.93,1.85,1.83,1.80,1.6,1.6,1.5,1.5,1.5,1.5,1.5,2.25
253,667111638,14525845,28,616319,6163820,0.9458,0.958,0.944,0.94,0.94,1.94,1.85,1.85,1.83,1.80,1.75,1.6,1.6,1.5,1.4,1.4,1.4,1.4,1.4
254,667111638,11111751,34,616319,6163820,0.9458,0.944,0.94,0.94,0.94,1.94,1.85,1.85,1.83,1.80,1.75,1.6,1.6,1.5,1.4,1.4,1.4,1.4,1.4
255,66711638,11117514,43,616319,6163820,0.9458,0.944,0.94,0.94,0.94,1.94,1.85,1.85,1.83,1.80,1.75,1.6,1.6,1.5,1.4,1.4,1.4,1.4,1.4
256,69251188,1111716,45,616319,6163820,0.9458,0.944,0.94,0.94,0.94,0.94,1.85,1.85,1.83,1.80,1.75,1.6,1.6,1.5,1.4,1.4,1.4,1.4,1.4
257,66711882,11117161,34,616319,6163820,0.9458,0.944,0.94,0.94,0.94,1.94,1.85,1.83,1.80,1.80,1.75,1.6,1.6,1.5,1.4,1.4,1.4,1.4
258,69211820,11117161,35,616319,6163820,0.9458,0.944,0.94,0.94,0.94,1.85,1.85,1.83,1.80,1.80,1.75,1.6,1.6,1.5,1.4,1.4,1.4,1.4
259,69211820,111717161,36,616319,6163820,0.9458,0.944,0.94,0.94,0.94,1.85,1.85,1.83,1.80,1.80,1.75,1.6,1.6,1.5,1.4,1.4,1.4,1.4,1.4
260,69211820,11171716,3,616319,0.9458,0.944,0.94,0.94,0.94,0.94,1.85,1.85,1.83,1.80,1.80,1.75,1.6,1.5,1.4,1.4,1.4,1.4,1.4
261,69211820,11171716,3,616319,0.9458,0.944,0.94,0.94,0.94,0.94,1.85,1.83,1.82,1.80,1.75,1.6,1.6,1.5,1.4,1.4,1.4,1.4,1.4
2621,69218204,12,616319,0.9458,0.944,0.94,0.94,0.94,0.94,0.94,1.85,1.83,1.82,1.80,1.80,1.75,1.6,1.5,1.4,1.4,1.4,1.4,1.4,1.4
263,69218204,13,616319,0.944,0.944,0.944,0.94,0.94,0.94,0.94,1.85,1.83,1.82,1.80,1.80,1.80,1.75,1.6,1.5,1.4,1.4,1.4,1.4,1.4,1.4
264,69218204,14,616319,0.944,0.944,0.94,0.94,0.94,0.94,0.94,1.85,1.85,1.83,1.80,1.80,1.80,1.75,1.6,1.5,1.4,1.4,1.4,1.4,1.4,1.4
279,69218204,15,616319,0.944,0.944,0.944,0.94,0.94,0.94,1.94,1.85,1.85,1.83,1.80,1.80,1.80,1.6,1.6,1.5,1.4,1.4,1.4,1.4,1.4,1.4
279,6921
