COMED,6739773030,"4815 W CORTEZ ST, CHICAGO, IL 606513237",02/09/17,02/06/18,$\$ 0.04969$
COMED,6758249013,"7752 S CORNELL AVE, CHICAGO, IL 606494510",02/21/17,02/19/18,$\$ 0.04969$
COMED,6836419040,"1012 S 2ND AVE\# BD, MAYWOOD, IL 601535211",02/17/17,02/14/18,$\$ 0.04969$
COMED,6907019038,"11117 N LAWLER AVE, CHICAGO, IL 60844",02/09/17,02/06/18,$\$ 0.04969$
COMED,6907035050,"1123 N LAWLER AVE, CHICAGO, IL 606513024",02/09/17,02/06/18,$\$ 0.04969$
COMED,6907645038,"1101 N LECLAIRE AVE\# 5, CHICAGO, IL 606513030",02/09/17,02/06/18,$\$ 0.04969$
COMED,6907696062,"1145 N LECLAIRE AVE\# 49, CHICAGO, IL 606513035",02/09/17,02/06/18,$\$ 0.04969$
COMED,6909447058,"125056 N KILDARE AVE, BLDG, CHICAGO, IL 60624",02/13/17,02/08/18,$\$ 0.04969$
COMED,6920283063,"2109 S 5TH AVE, BLDG, MAYWOOD, IL 601533381",02/17/17,02/14/18,$\$ 0.04969$
COMED,6982231065,"125759 S KILDARE AVE, BLDG, CHICAGO, IL 60624",02/03/17,01/31/18,$\$ 0.04969$
COMED,6991452036,"1042 N LEAMINGTON AVE, CHICAGO, IL 606512989",02/09/17,02/06/18,$\$ 0.04969$
COMED,6991461035,"1046 N LEAMINGTON AVE\# H, CHICAGO, IL 606512971",02/09/17,02/06/18,$\$ 0.04969$
COMED,7159074037,"832 N LONG AVELNIT H, CHICAGO, IL 606512827",02/09/17,02/06/18,$\$ 0.04969$
COMED,7227154035,"13300 S INDIANA AVE, CHICAGO, IL 608271213",03/02/17,02/28/18,$\$ 0.04969$
COMED,7245707052,"5401 W LE MOYNE ST, MAYWOOD, IL 60153",02/13/17,02/08/18,$\$ 0.04969$
COMED,7262622030,"7802 S MICHIGAN AVE\# 4, CHICAGO, IL 606192306",02/21/17,02/19/18,$\$ 0.04969$
COMED,7320166039,"5007 W JACKSON BLVD, CHICAGO, IL 606444649",02/07/17,02/04/18,$\$ 0.04969$
COMED,7320175038,"5015 W JACKSON BLVD\# 19, CHICAGO, IL 606444642",02/07/17,02/04/18,$\$ 0.04969$
COMED,7320305027,"5012 W JACKSON BLVD, CHICAGO, IL 606444328",02/07/17,02/04/18,$\$ 0.04969$
COMED,7320314035,"5018 W JACKSON BLVD, CHICAGO, IL 606444330",02/07/17,02/04/18,$\$ 0.04969$
COMED,7320389069,"5001 W ADAMS ST \# 3, CHICAGO, IL 606444343",02/07/17,02/04/18,$\$ 0.04969$
COMED,7320486072,"5024 W QUINCY ST \# 28, CHICAGO, IL 606444352",02/07/17,02/04/18,$\$ 0.04969$
COMED,7320586040,"100 S LEAMINGTON AVE\# 10, CHICAGO, IL 606444303",02/07/17,02/04/18,$\$ 0.04969$
COMED,7332770034,"1606 N MONITOR AVE, BLDG, CHICAGO, IL 606394039",02/14/17,02/11/18,$\$ 0.04969$
COMED,7332813052,"5832 W N AVE, CHICAGO, IL 606394008",02/14/17,02/11/18,$\$ 0.04969$
COMED,7346507094,"7643 S STEWART AVE\# 57, CHICAGO, IL 606201649",02/21/17,02/19/18,$\$ 0.04969$
COMED,7346565078,"770107 S STEWART AVE, BLDG, CHICAGO, IL 60620",02/21/17,02/19/18,$\$ 0.04969$
