COMED,9525831037,"7358 S BLACKSTONE AVELINT H, CHICAGO, IL 606192154",02/17/17,02/14/18,$\$ 0.04969$
COMED,9528022067,"7801 S YATES BLVD\# 11, CHICAGO, IL 606495107",02/20/17,02/15/18,$\$ 0.04969$
COMED,9528178037,"7701 S YATES BLVD\#H, <br> CHICAGO, IL 606494140",02/20/17,02/15/18,$\$ 0.04969$
COMED,9528640010,"7549 S YATES BLVD\#59, <br> CHICAGO, IL 606493317",02/20/17,02/15/18,$\$ 0.04969$
COMED,9532032035,"7915 S HERMITAGE AVELINT BD, CHICAGO, IL 606204589",02/22/17,02/20/18,$\$ 0.04969$
COMED,9532143060,"7944 S PAULINA ST \# BD, <br> CHICAGO, IL 606204526",02/22/17,02/20/18,$\$ 0.04969$
COMED,9532236060,"8004 S PAULINA ST \# 12, <br> CHICAGO, IL 606204532",02/22/17,02/20/18,$\$ 0.04969$
COMED,9532798056,"7914 S HERMITAGE AVE, CHICAGO, IL 606204513",02/22/17,02/20/18,$\$ 0.04969$
COMED,9607664058,"7057 S PRINCETON AVE\# 59, CHICAGO, IL 606213631",02/16/17,02/13/18,$\$ 0.04969$
COMED,9612555066,"2207 E 75TH ST, CHICAGO, IL 606493204",02/20/17,02/15/18,$\$ 0.04969$
COMED,9616013069,"7948 S HERMITAGE AVELINT BD, CHICAGO, IL 606206400",02/22/17,02/20/18,$\$ 0.04969$
COMED,9616110036,"1735 W 79TH ST \# BD, CHICAGO, IL 606204412",02/22/17,02/20/18,$\$ 0.04969$
COMED,9616111140,"1735 W 79TH ST, CHICAGO, IL 606204412",02/22/17,02/20/18,$\$ 0.04969$
COMED,9616521039,"7651 S WOLCOTT AVELINT BD, CHICAGO, IL 606205228",02/22/17,02/20/18,$\$ 0.04969$
COMED,9684016036,"603335 S VERNON, BLDG, CHICAGO, IL 60637",02/13/17,02/08/18,$\$ 0.04969$
COMED,9696155075,"2041 E 75TH ST \# 43, CHICAGO, IL 606493631",02/20/17,02/15/18,$\$ 0.04969$
COMED,9696166087,"2045 E 75TH ST \# 47, CHICAGO, IL 606493631",02/20/17,02/15/18,$\$ 0.04969$
COMED,9696167119,"2045 E 75TH ST, CHICAGO, IL 606493631",02/20/17,02/15/18,$\$ 0.04969$
COMED,9696177053,"2051 E 75TH ST \# 59, CHICAGO, IL 606493639",02/20/17,02/15/18,$\$ 0.04969$
COMED,9709759043,"10201-5 ST LAWRENCE, <br> CHICAGO, IL 60628",02/27/17,02/25/18,$\$ 0.04969$
COMED,9768429017,"6224 S KIND DR \# 34, CHICAGO, IL 606372386",02/13/17,02/08/18,$\$ 0.04969$
COMED,9780007015,"7800 S JEFFERY BLVD, CHICAGO, IL 606495058",02/20/17,02/15/18,$\$ 0.04969$
COMED,9780646021,"7850 S CONSTANCE AVE, CHICAGO, IL 606494686",02/20/17,02/15/18,$\$ 0.04969$
COMED,9799253025,"13256 S PRAWIE AVE, CHICAGO, IL 608271251",03/02/17,02/28/18,$\$ 0.04969$
COMED,9858470040,"10 W 137TH ST, RVERDALE, IL 608272037",02/16/17,02/13/18,$\$ 0.04969$
COMED,9874331039,"9100 S DALPHIN AVEBLDG 4, CHICAGO, IL 606197611",02/24/17,02/22/18,$\$ 0.04969$
