428,1293909032,464 GORDON AVE,12,0/16/2016,0/16/2020,0.1579,0.256,0.22,349,475,538,517,445,373,409,397,352,362,405,459,"3,312"
429,9352685038,2714-24 W KITH ST BD,10,0/14/2016,0/14/2020,0.337,0.509,0.38,"7,232","9,255","8,510","2,790",249,251,259,256,238,"2,009","7,679","9,367","48,086"
430,1293705031,470 GORDON AVE,12,0/16/2016,0/16/2020,0.497,0.237,0.36,883,725,802,748,617,475,509,496,443,627,719,859,"7,904"
432,9406325029,8456-98 E FAMPIELO BLDG,10,0/14/2016,0/14/2020,0.3064,0.311,0.31,387,1,302,291,241,262,278,299,284,303,294,340,"3,651"
433,1459685054,14538 COTTAGE GROVE AVE,11,0/15/2016,0/15/2020,0.1008,0.934,4.47,"2,192","2,118","1,996","2,189","1,728","1,699","1,619","1,833","1,761","1,592","1,956","2,010","22,883"
434,9503279312,6358-8 S FAMINOLO AVE,10,0/14/2016,0/14/2020,0.398,0.328,0.41,341,356,"1,118",270,268,211,334,314,257,244,300,286,330,"3,586"
435,1468499033,136 E 155TH ST,10,0/21/2016,0/21/2020,0.7914,0.7914,2.59,"2,061","1,942","2,011","1,808","1,518","1,270","1,262","1,406","1,640","1,151","2,247","2,225","21,551"
436,9268276516,8401-50 S MAPLEWICED,10,0/14/2016,0/14/2020,0.1883,0.202,0.25,326,1,253,275,256,245,276,271,264,252,251,239,275,"3,230"
437,1585104944,7907-5 S.VANO AVE,15,0/21/2016,0/21/2020,0.6153,1.859,4.97,"3,201","3,208","3,396","3,354","3,549","3,379","2,661",773,8,"1,259","2,836","3,392","31,016"
448,1202743330,12507-2 ASIA LING AVE (ANT E,9,0/13/2016,0/13/2020,0.213,0.308,0.25,553,532,429,365,347,271,407,444,454,505,524,458,"5,330"
447,2586026540,"805 E DRGUE, SLL",11,0/23/2016,0/23/2020,0.4067,0.371,0.34,191,151,162,158,141,146,154,172,178,193,187,200,"2,053"
448,5011576553,2616 N LAWARHE AVE BD,12,0/16/2016,0/16/2020,0.2712,0.302,0.21,329,291,293,295,264,237,237,239,219,257,250,244,"3,223"
449,2980009098,391 FORDST BLV D,5,0/7/2016,0/7/2020,0,0.32257502,0.00,186,173,169,147,137,123,131,145,145,24,21,22,"1,433"
450,3811887644,2618 N LAWARHE AVE BD,12,0/16/2016,0/16/2020,0.6164,0.146,0.10,259,240,247,219,191,133,133,145,150,267,304,301,"2,587"
